date,sell,buy,sell_ma7,sell_ma30,sell_ma365,price_change_pct,sell_volatility_30,day_of_week,quarter,month
2020-09-20,9760.0,9460.0,9788.57142857143,9777.0,8175.287671232877,0.0,76.11923496082807,6,3,9
2020-09-21,9760.0,9460.0,9785.714285714286,9769.666666666666,8182.41095890411,0.0,65.78351818164619,0,3,9
2020-09-22,9690.0,9390.0,9765.714285714286,9760.0,8189.342465753424,-0.7172131147541005,54.07529871412164,1,3,9
2020-09-23,9690.0,9390.0,9750.0,9753.333333333334,8196.164383561643,0.0,49.642399378745296,2,3,9
2020-09-24,9660.0,9370.0,9730.0,9747.0,8202.794520547945,-0.3095975232198178,49.00035186348567,3,3,9
2020-09-25,9600.0,9310.0,9702.857142857143,9739.666666666666,8209.150684931506,-0.6211180124223614,53.91457696376797,4,3,9
2020-09-26,9560.0,9270.0,9674.285714285714,9730.0,8215.506849315068,-0.4166666666666652,59.18993390643861,5,3,9
2020-09-27,9560.0,9270.0,9645.714285714286,9725.0,8221.917808219177,0.0,66.78581307113534,6,3,9
2020-09-28,9560.0,9270.0,9617.142857142857,9719.666666666666,8228.328767123288,0.0,73.27244075843922,0,3,9
2020-09-29,9560.0,9270.0,9598.57142857143,9714.333333333334,8234.739726027397,0.0,78.85750279531229,1,3,9
2020-09-30,9570.0,9280.0,9581.42857142857,9709.0,8241.287671232876,0.10460251046024993,83.06001154121955,2,3,9
2020-10-01,9600.0,9310.0,9572.857142857143,9704.666666666666,8247.917808219177,0.31347962382444194,85.28788301096363,3,4,10
2020-10-02,9590.0,9300.0,9571.42857142857,9699.666666666666,8254.657534246575,-0.10416666666667185,87.5128890342013,4,4,10
2020-10-03,9580.0,9290.0,9574.285714285714,9693.0,8261.17808219178,-0.10427528675703845,88.79072644952382,5,4,10
2020-10-04,9580.0,9290.0,9577.142857142857,9687.0,8267.671232876712,0.0,90.1779849270488,6,4,10
2020-10-05,9580.0,9290.0,9580.0,9682.0,8274.164383561643,0.0,91.85445759077817,0,4,10
2020-10-06,9600.0,9310.0,9585.714285714286,9677.666666666666,8280.712328767124,0.20876826722338038,92.57553610454073,1,4,10
2020-10-07,9530.0,9240.0,9580.0,9671.0,8287.068493150686,-0.7291666666666696,95.82131358897446,2,4,10
2020-10-08,9530.0,9240.0,9570.0,9664.666666666666,8293.561643835616,0.0,98.70657782403649,3,4,10
2020-10-09,9520.0,9230.0,9560.0,9660.0,8299.917808219177,-0.10493179433368471,102.1830676302595,4,4,10
2020-10-10,9520.0,9230.0,9551.42857142857,9655.333333333334,8306.082191780823,0.0,105.33144185694715,5,4,10
2020-10-11,9520.0,9230.0,9542.857142857143,9648.0,8312.547945205479,0.0,106.88053272625108,6,4,10
2020-10-12,9560.0,9270.0,9540.0,9640.666666666666,8319.123287671233,0.42016806722688926,105.04295782436247,0,4,10
2020-10-13,9600.0,9310.0,9540.0,9634.666666666666,8325.808219178081,0.4184100418409997,101.90371836236841,1,4,10
2020-10-14,9600.0,9310.0,9550.0,9628.666666666666,8332.575342465754,0.0,98.2864684737544,2,4,10
2020-10-15,9580.0,9290.0,9557.142857142857,9620.333333333334,8339.150684931506,-0.2083333333333326,90.95217892144987,3,4,10
2020-10-16,9570.0,9280.0,9564.285714285714,9612.666666666666,8345.72602739726,-0.10438413361169019,84.76878627432033,4,4,10
2020-10-17,9560.0,9270.0,9570.0,9604.666666666666,8352.328767123288,-0.10449320794148065,77.49230588419009,5,4,10
2020-10-18,9560.0,9270.0,9575.714285714286,9597.0,8358.849315068494,0.0,69.48827735409475,6,4,10
2020-10-19,9560.0,9270.0,9575.714285714286,9590.333333333334,8365.369863013699,0.0,62.55939706314227,0,4,10
2020-10-20,9570.0,9280.0,9571.42857142857,9584.0,8371.917808219177,0.10460251046024993,53.793987614161544,1,4,10
2020-10-21,9570.0,9280.0,9567.142857142857,9577.666666666666,8378.575342465754,0.0,42.31925732115472,2,4,10
2020-10-22,9570.0,9280.0,9565.714285714286,9573.666666666666,8385.342465753425,0.0,36.62327631166115,3,4,10
2020-10-23,9560.0,9270.0,9564.285714285714,9569.333333333334,8392.054794520547,-0.10449320794148065,29.353180328312753,4,4,10
2020-10-24,9540.0,9250.0,9561.42857142857,9565.333333333334,8398.739726027397,-0.20920502092049986,24.315928273463054,5,4,10
2020-10-25,9550.0,9260.0,9560.0,9563.666666666666,8405.369863013699,0.10482180293500676,23.55965770652155,6,4,10
2020-10-26,9510.0,9220.0,9552.857142857143,9562.0,8411.890410958904,-0.41884816753926524,25.515377378018535,0,4,10
2020-10-27,9510.0,9220.0,9544.285714285714,9560.333333333334,8418.410958904109,0.0,27.22617064150146,1,4,10
2020-10-28,9500.0,9210.0,9534.285714285714,9558.333333333334,8424.876712328767,-0.1051524710830698,29.370796348498313,2,4,10
2020-10-29,9510.0,9220.0,9525.714285714286,9556.666666666666,8431.506849315068,0.10526315789474161,30.663168215980132,3,4,10
2020-10-30,9490.0,9200.0,9515.714285714286,9554.0,8438.109589041096,-0.2103049421661396,32.86335345006631,4,4,10
2020-10-31,9430.0,9140.0,9500.0,9548.333333333334,8444.301369863013,-0.6322444678609096,38.781735243406,5,4,10
2020-11-01,9410.0,9120.0,9480.0,9542.333333333334,8450.438356164384,-0.21208907741251393,45.46186983813122,6,4,11
2020-11-02,9420.0,9130.0,9467.142857142857,9537.0,8456.602739726028,0.10626992561104665,50.04480750891531,0,4,11
2020-11-03,9390.0,9100.0,9450.0,9530.666666666666,8462.684931506848,-0.31847133757961776,56.074662870814926,1,4,11
2020-11-04,9410.0,9120.0,9437.142857142857,9525.0,8468.82191780822,0.21299254526092604,59.407998996861465,2,4,11
2020-11-05,9390.0,9100.0,9420.0,9518.0,8474.849315068494,-0.2125398512221044,62.554803558633765,3,4,11
2020-11-06,9410.0,9120.0,9408.57142857143,9514.0,8481.205479452055,0.21299254526092604,65.52704100927807,4,4,11
2020-11-07,9410.0,9120.0,9405.714285714286,9510.0,8487.506849315068,0.0,68.12766919782375,5,4,11
2020-11-08,9410.0,9120.0,9405.714285714286,9506.333333333334,8494.054794520547,0.0,70.49007429912291,6,4,11
2020-11-09,9410.0,9120.0,9404.285714285714,9502.666666666666,8500.602739726028,0.0,72.58447318200783,0,4,11
2020-11-10,9270.0,8990.0,9387.142857142857,9494.333333333334,8506.767123287671,-1.4877789585547307,83.98207252580882,1,4,11
2020-11-11,9240.0,8960.0,9362.857142857143,9483.666666666666,8512.849315068494,-0.3236245954692518,94.95855115135534,2,4,11
2020-11-12,9070.0,8790.0,9317.142857142857,9466.0,8518.465753424658,-1.8398268398268414,118.86242409631261,3,4,11
2020-11-13,9150.0,8870.0,9280.0,9451.0,8524.383561643835,0.8820286659316334,129.30450561521934,4,4,11
2020-11-14,9170.0,8890.0,9245.714285714286,9437.333333333334,8530.219178082192,0.21857923497268228,136.6579756136936,5,4,11
2020-11-15,9140.0,8860.0,9207.142857142857,9423.0,8535.972602739726,-0.32715376226826187,144.58382606157159,6,4,11
2020-11-16,9190.0,8910.0,9175.714285714286,9410.666666666666,8541.86301369863,0.547045951859948,148.22939662216274,0,4,11
2020-11-17,9200.0,8920.0,9165.714285714286,9398.666666666666,8547.780821917808,0.10881392818280489,150.28096291970496,1,4,11
2020-11-18,9140.0,8860.0,9151.42857142857,9384.666666666666,8553.534246575342,-0.6521739130434745,154.24417126036784,2,4,11
2020-11-19,9110.0,8830.0,9157.142857142857,9369.333333333334,8559.232876712329,-0.3282275711159688,158.00334639255524,3,4,11
2020-11-20,9110.0,8830.0,9151.42857142857,9354.0,8564.876712328767,0.0,160.163709351041,4,4,11
2020-11-21,9120.0,8840.0,9144.285714285714,9339.0,8570.575342465754,0.1097694840834329,160.30896892320956,5,4,11
2020-11-22,9120.0,8840.0,9141.42857142857,9324.333333333334,8576.356164383562,0.0,159.51831228421418,6,4,11
2020-11-23,9140.0,8860.0,9134.285714285714,9311.0,8582.191780821919,0.21929824561404132,157.5753787873632,0,4,11
2020-11-24,9070.0,8790.0,9115.714285714286,9295.0,8587.835616438357,-0.7658643326039383,156.83837496623667,1,4,11
2020-11-25,8900.0,8630.0,9081.42857142857,9274.666666666666,8593.013698630137,-1.8743109151047377,167.202815793204,2,4,11
2020-11-26,8900.0,8630.0,9051.42857142857,9254.333333333334,8598.219178082192,0.0,174.52760543092265,3,4,11
2020-11-27,8910.0,8640.0,9022.857142857143,9234.666666666666,8603.452054794521,0.11235955056179137,179.07296400283897,4,4,11
2020-11-28,8810.0,8540.0,8978.57142857143,9211.333333333334,8608.438356164384,-1.122334455667784,187.37263873657434,5,4,11
2020-11-29,8880.0,8610.0,8944.285714285714,9191.0,8613.534246575342,0.7945516458569779,189.1788061322818,6,4,11
2020-11-30,8850.0,8580.0,8902.857142857143,9171.666666666666,8618.547945205479,-0.33783783783783994,193.49923519995824,0,4,11
2020-12-01,8770.0,8500.0,8860.0,9150.333333333334,8623.342465753425,-0.9039548022598876,201.4342253104398,1,4,12
2020-12-02,8820.0,8550.0,8848.57142857143,9130.333333333334,8628.27397260274,0.5701254275940704,203.51198106441274,2,4,12
2020-12-03,8820.0,8550.0,8837.142857142857,9111.333333333334,8633.260273972603,0.0,205.03546090826669,3,4,12
2020-12-04,8890.0,8620.0,8834.285714285714,9094.0,8638.054794520547,0.7936507936507908,200.85335189012298,4,4,12
2020-12-05,8900.0,8630.0,8847.142857142857,9077.666666666666,8643.17808219178,0.11248593925758943,195.81277710645244,5,4,12
2020-12-06,8920.0,8650.0,8852.857142857143,9061.333333333334,8648.246575342466,0.22471910112360494,187.39104113812604,6,4,12
2020-12-07,8930.0,8660.0,8864.285714285714,9045.333333333334,8653.342465753425,0.11210762331839152,176.78612313559447,0,4,12
2020-12-08,9020.0,8740.0,8900.0,9032.333333333334,8658.684931506848,1.0078387458006821,162.8344480484537,1,4,12
2020-12-09,9030.0,8660.0,8930.0,9019.666666666666,8664.191780821919,0.11086474501109667,146.39303105069604,2,4,12
2020-12-10,9040.0,8760.0,8961.42857142857,9012.0,8669.753424657534,0.11074197120708451,138.64865046527584,3,4,12
2020-12-11,8980.0,8710.0,8974.285714285714,9003.333333333334,8675.205479452055,-0.6637168141592875,131.86548353191807,4,4,12
2020-12-12,8920.0,8650.0,8977.142857142857,8998.333333333334,8680.191780821919,-0.6681514476614692,132.09409742563344,5,4,12
2020-12-13,8930.0,8660.0,8978.57142857143,8991.0,8685.17808219178,0.11210762331839152,129.46441396282864,6,4,12
2020-12-14,8940.0,8670.0,8980.0,8983.333333333334,8690.465753424658,0.11198208286673506,125.23999948596438,0,4,12
2020-12-15,8950.0,8680.0,8970.0,8977.0,8695.780821917808,0.11185682326622093,121.8011380955008,1,4,12
2020-12-16,8960.0,8690.0,8960.0,8969.333333333334,8701.013698630137,0.11173184357542443,114.97925849925005,2,4,12
2020-12-17,9060.0,8780.0,8962.857142857143,8964.666666666666,8706.520547945205,1.116071428571419,107.91865817174089,3,4,12
2020-12-18,9060.0,8780.0,8974.285714285714,8962.0,8712.027397260274,0.0,104.36672742346238,4,4,12
2020-12-19,9100.0,8820.0,9000.0,8961.666666666666,8717.643835616438,0.44150110375276164,103.89262803923765,5,4,12
2020-12-20,9110.0,8740.0,9025.714285714286,8961.666666666666,8723.315068493152,0.1098901098901095,103.89262803923765,6,4,12
2020-12-21,9120.0,8750.0,9051.42857142857,8961.666666666666,8729.013698630137,0.1097694840834329,103.89262803923765,0,4,12
2020-12-22,9140.0,8860.0,9078.57142857143,8962.333333333334,8734.767123287671,0.21929824561404132,105.00191569124074,1,4,12
2020-12-23,9140.0,8860.0,9104.285714285714,8962.333333333334,8740.410958904109,0.0,105.00191569124074,2,4,12
2020-12-24,9110.0,8830.0,9111.42857142857,8963.666666666666,8745.972602739726,-0.3282275711159688,106.65714756366144,3,4,12
2020-12-25,9110.0,8830.0,9118.57142857143,8970.666666666666,8751.534246575342,0.0,109.1955958860039,4,4,12
2020-12-26,9110.0,8830.0,9120.0,8977.666666666666,8757.04109589041,0.0,111.22153516759903,5,4,12
2020-12-27,9120.0,8660.0,9121.42857142857,8984.666666666666,8762.438356164384,0.1097694840834329,113.4029535992671,6,4,12
2020-12-28,9120.0,8750.0,9121.42857142857,8995.0,8767.835616438357,0.0,111.0374276755713,0,4,12
2020-12-29,9140.0,8860.0,9121.42857142857,9003.666666666666,8773.287671232876,0.21929824561404132,111.89537395542271,1,4,12
2020-12-30,9100.0,8820.0,9115.714285714286,9012.0,8778.602739726028,-0.4376367614879695,109.33655728346751,2,4,12
2020-12-31,9110.0,8830.0,9115.714285714286,9023.333333333334,8783.917808219177,0.1098901098901095,100.66445913684582,3,4,12
2021-01-01,9110.0,8830.0,9115.714285714286,9033.0,8789.232876712329,0.0,94.18067742366499,4,1,1
2021-01-02,9110.0,8830.0,9115.714285714286,9042.666666666666,8794.602739726028,0.0,86.10071621835587,5,1,1
2021-01-03,9120.0,8840.0,9115.714285714286,9050.333333333334,8799.698630136987,0.1097694840834329,82.18915665247428,6,1,1
2021-01-04,9110.0,8740.0,9114.285714285714,9057.333333333334,8804.767123287671,-0.10964912280702066,77.76770597063204,0,1,1
2021-01-05,9140.0,8860.0,9114.285714285714,9064.666666666666,8809.917808219177,0.3293084522502765,74.68246959192334,1,1,1
2021-01-06,9200.0,8920.0,9128.57142857143,9073.666666666666,8814.767123287671,0.6564551422319376,74.16120992440803,2,1,1
2021-01-07,9070.0,8790.0,9122.857142857143,9075.333333333334,8819.315068493152,-1.413043478260867,73.47217786020163,3,1,1
2021-01-08,9080.0,8800.0,9118.57142857143,9077.0,8824.0,0.11025358324145973,72.97377894678334,4,1,1
2021-01-09,9080.0,8800.0,9114.285714285714,9078.333333333334,8828.602739726028,0.0,72.63908577061052,5,1,1
2021-01-10,9080.0,8800.0,9108.57142857143,9081.666666666666,8833.452054794521,0.0,70.22541701822256,6,1,1
2021-01-11,9060.0,8780.0,9101.42857142857,9086.333333333334,8838.246575342466,-0.22026431718061845,63.43518730552298,0,1,1
2021-01-12,9060.0,8780.0,9090.0,9090.666666666666,8843.04109589041,0.0,56.4424231090223,1,1,1
2021-01-13,8960.0,8690.0,9055.714285714286,9091.333333333334,8847.589041095891,-1.103752759381893,54.69245256703356,2,1,1
2021-01-14,8930.0,8660.0,9035.714285714286,9090.666666666666,8851.972602739726,-0.33482142857143016,56.5644785166996,3,1,1
2021-01-15,8930.0,8660.0,9014.285714285714,9089.666666666666,8856.657534246575,0.0,59.15982638118843,4,1,1
2021-01-16,8930.0,8660.0,8992.857142857143,9085.333333333334,8861.315068493152,0.0,65.7966215111373,5,1,1
2021-01-17,8930.0,8660.0,8971.42857142857,9081.0,8866.027397260274,0.0,71.55176568327789,6,1,1
2021-01-18,8930.0,8660.0,8952.857142857143,9075.333333333334,8870.739726027397,0.0,76.5521383439957,0,1,1
2021-01-19,8950.0,8680.0,8937.142857142857,9070.0,8875.506849315068,0.22396416573349232,79.56779802620719,1,1,1
2021-01-20,8980.0,8710.0,8940.0,9065.333333333334,8880.191780821919,0.3351955307262511,80.63255667150146,2,1,1
2021-01-21,9010.0,8730.0,8951.42857142857,9061.0,8884.931506849314,0.33407572383072903,79.97197785074366,3,1,1
2021-01-22,8950.0,8680.0,8954.285714285714,9054.666666666666,8889.561643835616,-0.6659267480577102,81.0165301707002,4,1,1
2021-01-23,8950.0,8680.0,8957.142857142857,9049.333333333334,8894.328767123288,0.0,82.50113200186746,5,1,1
2021-01-24,8950.0,8680.0,8960.0,9044.0,8899.123287671233,0.0,83.60828205128068,6,1,1
2021-01-25,8950.0,8680.0,8962.857142857143,9038.666666666666,8903.917808219177,0.0,84.35284404707888,0,1,1
2021-01-26,8950.0,8680.0,8962.857142857143,9033.0,8908.712328767124,0.0,84.41073636554339,1,1,1
2021-01-27,8890.0,8620.0,8950.0,9025.333333333334,8913.287671232876,-0.6703910614525133,86.65163441682171,2,1,1
2021-01-28,8860.0,8590.0,8928.57142857143,9016.0,8917.643835616438,-0.3374578177727794,88.92460968076574,3,1,1
2021-01-29,8870.0,8600.0,8917.142857142857,9008.333333333334,8922.027397260274,0.11286681715576563,91.31541899978525,4,1,1
2021-01-30,8870.0,8600.0,8905.714285714286,9000.333333333334,8926.328767123288,0.0,92.60532990285498,5,1,1
2021-01-31,8870.0,8600.0,8894.285714285714,8992.333333333334,8930.630136986301,0.0,93.1696018700489,6,1,1
2021-02-01,8870.0,8600.0,8882.857142857143,8984.333333333334,8934.931506849314,0.0,93.02144110755748,0,1,2
2021-02-02,8850.0,8580.0,8868.57142857143,8975.333333333334,8939.17808219178,-0.22547914317925244,92.50287351847491,1,1,2
2021-02-03,8850.0,8580.0,8862.857142857143,8966.666666666666,8943.232876712329,0.0,91.62642794974637,2,1,2
2021-02-04,8830.0,8560.0,8858.57142857143,8956.333333333334,8947.232876712329,-0.2259887005649719,88.84249268073539,3,1,2
2021-02-05,8720.0,8450.0,8837.142857142857,8940.333333333334,8951.123287671233,-1.245753114382786,86.64168517044574,4,1,2
2021-02-06,8800.0,8530.0,8827.142857142857,8931.333333333334,8955.260273972603,0.917431192660545,86.73118730049681,5,1,2
2021-02-07,8800.0,8530.0,8817.142857142857,8922.0,8959.424657534246,0.0,85.23395794040042,6,1,2
2021-02-08,8810.0,8540.0,8808.57142857143,8913.0,8963.616438356165,0.11363636363637131,82.17517034158558,0,1,2
2021-02-09,8840.0,8570.0,8807.142857142857,8905.0,8967.945205479453,0.34052213393871433,76.867552905202,1,1,2
2021-02-10,8840.0,8570.0,8805.714285714286,8897.666666666666,8972.164383561643,0.0,71.90431061512413,2,1,2
2021-02-11,8810.0,8540.0,8802.857142857143,8889.333333333334,8976.356164383562,-0.33936651583710287,66.74363373129208,3,1,2
2021-02-12,8830.0,8560.0,8818.57142857143,8885.0,8980.630136986301,0.2270147559591429,66.21542689282725,4,1,2
2021-02-13,8770.0,8500.0,8814.285714285714,8879.666666666666,8984.520547945205,-0.6795016987542479,68.85683965877821,5,1,2
2021-02-14,8770.0,8500.0,8810.0,8874.333333333334,8988.465753424658,0.0,70.98729042777572,6,1,2
2021-02-15,8740.0,8470.0,8800.0,8868.0,8992.328767123288,-0.34207525655644,74.25027574530826,0,1,2
2021-02-16,8740.0,8470.0,8785.714285714286,8861.666666666666,8996.191780821919,0.0,76.83764044063376,1,1,2
2021-02-17,8660.0,8400.0,8760.0,8852.666666666666,8999.780821917808,-0.9153318077803174,84.03338143488308,2,1,2
2021-02-18,8660.0,8400.0,8738.57142857143,8843.0,9003.397260273972,0.0,88.98469453814572,3,1,2
2021-02-19,8660.0,8400.0,8714.285714285714,8832.333333333334,9006.931506849314,0.0,91.14911365185209,4,1,2
2021-02-20,8660.0,8400.0,8698.57142857143,8820.666666666666,9010.383561643835,0.0,90.01660127845882,5,1,2
2021-02-21,8700.0,8430.0,8688.57142857143,8812.333333333334,9013.72602739726,0.4618937644341736,89.19886087606177,6,1,2
2021-02-22,8700.0,8260.0,8682.857142857143,8804.0,9017.068493150686,0.0,87.55687806522955,0,1,2
2021-02-23,8780.0,8420.0,8688.57142857143,8798.333333333334,9020.383561643835,0.9195402298850519,83.17340976497073,1,1,2
2021-02-24,8780.0,8510.0,8705.714285714286,8792.666666666666,9023.616438356165,0.0,78.12162636379746,2,1,2
2021-02-25,8760.0,8490.0,8720.0,8786.333333333334,9026.657534246575,-0.2277904328018221,72.42038831472635,3,1,2
2021-02-26,8710.0,8440.0,8727.142857142857,8780.333333333334,9029.424657534246,-0.5707762557077611,70.9775745706456,4,1,2
2021-02-27,8710.0,8440.0,8734.285714285714,8775.333333333334,9032.109589041096,0.0,70.45337579489734,5,1,2
2021-02-28,8660.0,8400.0,8728.57142857143,8768.333333333334,9034.410958904109,-0.574052812858783,71.1522570136628,6,1,2
2021-03-01,8660.0,8400.0,8722.857142857143,8761.333333333334,9036.712328767124,0.0,71.13529282314656,0,1,3
2021-03-02,8570.0,8310.0,8692.857142857143,8751.333333333334,9038.767123287671,-1.0392609699769073,76.23617266734831,1,1,3
2021-03-03,8680.0,8410.0,8678.57142857143,8745.0,9041.068493150686,1.2835472578763163,73.89414609807322,2,1,3
2021-03-04,8680.0,8410.0,8667.142857142857,8739.333333333334,9043.205479452055,0.0,72.06000054217363,3,1,3
2021-03-05,8580.0,8320.0,8648.57142857143,8730.333333333334,9045.068493150686,-1.1520737327188946,74.5785091227064,4,1,3
2021-03-06,8600.0,8340.0,8632.857142857143,8722.666666666666,9046.630136986301,0.2331002331002363,75.79160782084642,5,1,3
2021-03-07,8600.0,8340.0,8624.285714285714,8718.666666666666,9048.109589041096,0.0,79.03440251932189,6,1,3
2021-03-08,8600.0,8340.0,8615.714285714286,8712.0,9049.589041095891,0.0,80.36125331563527,0,1,3
2021-03-09,8570.0,8310.0,8615.714285714286,8704.333333333334,9050.876712328767,-0.34883720930232176,82.61599299667982,1,1,3
2021-03-10,8690.0,8420.0,8617.142857142857,8700.333333333334,9052.328767123288,1.4002333722286986,80.19301428557678,2,1,3
2021-03-11,8660.0,8310.0,8614.285714285714,8694.333333333334,9053.86301369863,-0.345224395857302,76.00741040687014,3,1,3
2021-03-12,8680.0,8330.0,8628.57142857143,8689.0,9055.616438356165,0.23094688221709792,70.87385588672731,4,1,3
2021-03-13,8660.0,8400.0,8637.142857142857,8684.0,9057.369863013699,-0.23041474654378336,67.24120247527941,5,1,3
2021-03-14,8660.0,8220.0,8645.714285714286,8678.333333333334,9059.342465753425,0.0,61.42465714779183,6,1,3
2021-03-15,8660.0,8310.0,8654.285714285714,8674.666666666666,9061.315068493152,0.0,58.99931813340297,0,1,3
2021-03-16,8700.0,8170.0,8672.857142857143,8672.333333333334,9063.397260273972,0.4618937644341736,56.427147619584005,1,1,3
2021-03-17,8710.0,8360.0,8675.714285714286,8671.333333333334,9065.589041095891,0.11494252873562871,55.44387241600563,2,1,3
2021-03-18,8710.0,8440.0,8682.857142857143,8670.333333333334,9067.917808219177,0.0,54.42383690043413,3,1,3
2021-03-19,8680.0,8410.0,8682.857142857143,8671.0,9070.13698630137,-0.3444316877152742,54.41538828985032,4,1,3
2021-03-20,8730.0,8200.0,8692.857142857143,8673.333333333334,9071.780821917808,0.5760368663594528,55.41898923467185,5,1,3
2021-03-21,8730.0,7980.0,8702.857142857143,8675.666666666666,9073.424657534246,0.0,56.30479451196029,6,1,3
2021-03-22,8650.0,8130.0,8701.42857142857,8675.333333333334,9074.849315068494,-0.9163802978235935,56.43020304826621,0,1,3
2021-03-23,8630.0,8280.0,8691.42857142857,8673.0,9075.808219178081,-0.23121387283236983,56.82095291027551,1,1,3
2021-03-24,8630.0,8370.0,8680.0,8670.666666666666,9076.246575342466,0.0,57.110499869803675,2,1,3
2021-03-25,8620.0,8360.0,8667.142857142857,8665.333333333334,9076.328767123288,-0.11587485515642815,53.93056412743076,3,1,3
2021-03-26,8620.0,8360.0,8658.57142857143,8660.0,9076.410958904109,0.0,49.96550534232952,4,1,3
2021-03-27,8640.0,8380.0,8645.714285714286,8656.0,9076.328767123288,0.23201856148491462,46.356936020597445,5,1,3
2021-03-28,8640.0,8380.0,8632.857142857143,8653.666666666666,9076.191780821919,0.0,45.29469279483697,6,1,3
2021-03-29,8620.0,8270.0,8628.57142857143,8650.666666666666,9076.0,-0.23148148148147696,44.40668894395109,0,1,3
2021-03-30,8550.0,8290.0,8617.142857142857,8647.0,9075.616438356165,-0.8120649651972123,48.00502847199416,1,1,3
2021-03-31,8550.0,8290.0,8605.714285714286,8643.333333333334,9075.068493150686,0.0,51.080283889922654,2,1,3
2021-04-01,8550.0,8290.0,8595.714285714286,8642.666666666666,9074.493150684932,0.0,52.18887008640613,3,2,4
2021-04-02,8640.0,8380.0,8598.57142857143,8641.333333333334,9074.164383561643,1.0526315789473717,51.710956174508816,4,2,4
2021-04-03,8640.0,8380.0,8598.57142857143,8640.0,9073.890410958904,0.0,51.192671889134914,5,2,4
2021-04-04,8640.0,7940.0,8598.57142857143,8642.0,9072.986301369863,0.0,49.92408029277737,6,2,4
2021-04-05,8620.0,8270.0,8598.57142857143,8642.666666666666,9072.027397260274,-0.23148148148147696,49.475408961728284,0,2,4
2021-04-06,8620.0,8360.0,8608.57142857143,8643.333333333334,9071.068493150686,0.0,49.0132517851138,1,2,4
2021-04-07,8650.0,8390.0,8622.857142857143,8645.0,9069.698630136987,0.34802784222738303,48.334324206799415,2,2,4
2021-04-08,8660.0,8310.0,8638.57142857143,8648.0,9068.164383561643,0.11560693641619046,46.267587522462556,3,2,4
2021-04-09,8740.0,8210.0,8652.857142857143,8649.666666666666,9066.794520547945,0.9237875288683695,48.67083905881409,4,2,4
2021-04-10,8700.0,8170.0,8661.42857142857,8651.0,9065.698630136987,-0.4576659038901587,49.50444076190306,5,2,4
2021-04-11,8700.0,8170.0,8670.0,8651.666666666666,9064.602739726028,0.0,50.04021371339367,6,2,4
2021-04-12,8680.0,8240.0,8678.57142857143,8652.333333333334,9063.452054794521,-0.22988505747126853,50.28767815965475,0,2,4
2021-04-13,8700.0,8260.0,8690.0,8653.666666666666,9062.356164383562,0.23041474654377225,51.02287068864049,1,2,4
2021-04-14,8780.0,8420.0,8708.57142857143,8657.666666666666,9061.452054794521,0.9195402298850519,55.997742154601546,2,2,4
2021-04-15,8710.0,8270.0,8715.714285714286,8658.0,9060.356164383562,-0.7972665148063829,56.287439647273274,3,2,4
2021-04-16,8880.0,8160.0,8735.714285714286,8663.666666666666,9059.561643835616,1.9517795637198576,68.85683965876338,4,2,4
2021-04-17,8880.0,8340.0,8761.42857142857,8669.333333333334,9058.712328767124,0.0,79.04312805001243,5,2,4
2021-04-18,8880.0,8081.0,8787.142857142857,8676.0,9057.835616438357,0.0,87.91061290905486,6,2,4
2021-04-19,8820.0,8290.0,8807.142857142857,8679.0,9056.767123287671,-0.6756756756756799,91.2877224813875,0,2,4
2021-04-20,8780.0,8250.0,8818.57142857143,8680.666666666666,9055.835616438357,-0.45351473922902175,92.69651384026098,1,2,4
2021-04-21,8840.0,8300.0,8827.142857142857,8687.0,9055.232876712329,0.6833712984054774,96.92336112110088,2,2,4
2021-04-22,8870.0,8420.0,8850.0,8695.0,9054.849315068494,0.33936651583710287,101.8365830885412,3,2,4
2021-04-23,8820.0,8460.0,8841.42857142857,8701.333333333334,9054.493150684932,-0.5636978579481422,103.54853379238034,4,2,4
2021-04-24,8780.0,8420.0,8827.142857142857,8706.666666666666,9053.917808219177,-0.45351473922902175,103.33518722834599,5,2,4
2021-04-25,8780.0,8510.0,8812.857142857143,8712.0,9053.342465753425,0.0,102.83565730703658,6,2,4
2021-04-26,8780.0,8420.0,8807.142857142857,8716.666666666666,9052.767123287671,0.0,102.63202878882673,0,2,4
2021-04-27,8780.0,8420.0,8807.142857142857,8721.333333333334,9052.191780821919,0.0,102.20781174443802,1,2,4
2021-04-28,8770.0,8410.0,8797.142857142857,8726.333333333334,9051.589041095891,-0.1138952164009166,100.73808078138866,2,2,4
2021-04-29,8780.0,8510.0,8784.285714285714,8734.0,9051.09589041096,0.11402508551880963,95.46980024383704,3,2,4
2021-04-30,8660.0,8400.0,8761.42857142857,8737.666666666666,9050.27397260274,-1.3667425968109326,90.12188426218131,4,2,4
2021-05-01,8680.0,8410.0,8747.142857142857,8742.0,9049.534246575342,0.23094688221709792,83.68248694121851,5,2,5
2021-05-02,8680.0,8410.0,8732.857142857143,8743.333333333334,9048.794520547945,0.0,82.30864258178315,6,2,5
2021-05-03,8680.0,8410.0,8718.57142857143,8744.666666666666,9048.054794520547,0.0,80.88874152639976,0,2,5
2021-05-04,8770.0,8500.0,8717.142857142857,8749.0,9047.561643835616,1.0368663594469973,78.53617659690606,1,2,5
2021-05-05,8690.0,8420.0,8705.714285714286,8751.333333333334,9046.876712328767,-0.9122006841505104,75.55465404000033,2,2,5
